attributes;image_url;unit;category;article;sale_price;price;name;url;weight
Белки: 10.4;/imgs/products_w/189/makaronnye-izdeliya-penne-semola--biogourmet---500-g--1.jpg;шт;Макаронные изделия ;189;;369.9;Макаронные изделия Пенне семола, BioGourmet - 500 г;makaronnye-izdeliya-penne-semola--biogourmet---500-g.html;1
Белки: 5;/imgs/products_w/12733/kremchiz-bez-laktozy-unagrande--70--0-14-kg--pl-s-1.jpg;шт;Сыры  | Без лактозы;12733;;187.4;Кремчиз без лактозы 70%, Unagrande - 140 г;kremchiz-bez-laktozy-unagrande--70--0-14-kg--pl-s.html;1
Белки: 2.5;/imgs/products_w/6336/pyure-zelenyy-goroshek--brokkoli-i-kabachok-s-7-mesyacev--gerber---125-g-1.jpg;шт;Детское питание;6336;;155.46;Пюре Зеленый горошек, брокколи и кабачок с 7 месяцев, Gerber ~ 125 г;pyure-zelenyy-goroshek--brokkoli-i-kabachok-s-7-mesyacev--gerber---125-g.html;1
Белки: ;/imgs/products_w/12999/-primavera-layf-aromakamen-ornament-1.JPG;шт;Для бани и сауны ;12999;;682.9;Аромакамень Орнамент Primavera Life, Германия;-primavera-layf-aromakamen-ornament.html;1
Белки: 0,6;/imgs/products_w/9954/auga-sup-morkovnyy-s-kokosovoy-vodoy--polimernyy-paket-doy-pak---400-g-1.jpeg;шт;Салаты и готовые блюда;9954;;320.5;"AUGA Суп морковный с кокосовой водой, полимерный пакет ""дой-пак"" - 400 г";auga-sup-morkovnyy-s-kokosovoy-vodoy--polimernyy-paket-doy-pak---400-g.html;1
Белки: 0.9;/imgs/products_w/9191/granat-ochischennyy---200-g-1.JPG;шт;Нарезки Фрукты и Овощи | Снеки, перекусы vegan;9191;;245.5;Гранат очищенный - 200 г;granat-ochischennyy---200-g.html;1
Белки: ;/imgs/products_w/9966/simon-levelt-chay-zelenyy-jasmine-green-organic-premium---90-g-1.jpg;шт;Чай;9966;;948.5;"Simon Levelt Чай зелёный ""Jasmine Green"" ORGANIC Premium - 90 г";simon-levelt-chay-zelenyy-jasmine-green-organic-premium---90-g.html;1
Белки: ;/imgs/products_w/13562/sok-granatovyy-tm-vifresh-0-75l-steklo-1.JPG;шт;Соки и нектары;13562;;176.5;Сок Гранатовый, Vifresh - 750 мл;sok-granatovyy-tm-vifresh-0-75l-steklo.html;1
Белки: ;/imgs/products_w/4633/marmelad-naturalnyy-s-abrikosom---140-g--1.jpg;шт;Мармелад и пастила | Кондитерка vegan;4633;;159.5;Мармелад натуральный с абрикосом Ecomarket.ru - 140 г;marmelad-naturalnyy-s-abrikosom-ecomarket-ru---140-g.html;1
Белки: 10.6 г;/imgs/products_w/799/pshennaya-krupa-bio-vila-natura---500-g--1.1608116637.jpg;шт;Крупы, бобовые и смеси;799;;345.6;Пшенная крупа BIO, Vila Natura - 500 г;pshennaya-krupa-bio--vila-natura---500-g.html;1
Белки: 0.9;/imgs/products_w/3368/apelsinovye-dolki---250-g-1.JPG;шт;Нарезки Фрукты и Овощи | Снеки, перекусы vegan;3368;;125.7;Апельсиновые дольки - 250 г;apelsinovye-dolki---250-g.html;1
Белки: 7;/imgs/products_w/11057/muka-rzhanaya-celnozernovaya---1-kg-1.jpg;шт;Мука, соль, сахар, сода;11057;;152.8;Мука ржаная цельнозерновая Чёрный Хлеб - 1 кг;muka-rzhanaya-celnozernovaya-chernyy-hleb---1-kg.html;1
Белки: 18;/imgs/products_w/9271/gulyash-iz-file-bedra-indeyki--ohl--lotok-gvu--0-5--sht--4-vl-ecomarket-ru-1.jpg;шт;Птица и дичь;9271;;352;Гуляш из филе бедра индейки Халяль Ecomarket.ru - 500 г;gulyash-iz-file-bedra-indeyki--ohl--lotok-gvu--0-5--sht--4-vl-ecomarket-ru.html;1
Белки: ;/imgs/products_w/12897/prezervativy-sagami-original-002--12-sht-up---1.jpg;шт;Предметы личной гигиены;12897;;3116.85;Презервативы Sagami Original 002 - 12 шт, Япония;prezervativy-sagami-original-002--12-sht-up--.html;1
Белки: 14;/imgs/products_w/106/tvorog-domashniy-18----400-g-1.1611831414.jpg;шт;Масло, творог, сметана;106;;235.5;Творог домашний 18% Ecomarket.ru - 400 г;tvorog-domashniy-18--ecomarket-ru---400-g-.html;1
Белки: ;/imgs/products_w/6003/udobrenie-robin-green-dlya-sadovyh-roz---1-kg-1.jpg;шт;;6003;;198.5;Удобрение Robin Green для садовых роз ~ 1 кг;udobrenie-robin-green-dlya-sadovyh-roz---1-kg.html;1
Белки: 4,29;/imgs/products_w/13438/sushenoe-mango-v-gorkom-shokolade---150-g-1.JPG;шт;Сухофрукты в шоколаде ;13438;;449.5;Сушеное манго в горьком шоколаде - 150 г;sushenoe-mango-v-gorkom-shokolade---150-g.html;1
Белки: 11;/imgs/products_w/4787/sosiski-govyazhi-ecomarket-ru----610-gr-1.jpg;шт;Мясные деликатесы;4787;;785.8;Сосиски говяжьи Ecomarket.ru - 610 г;sosiski-govyazhi-ecomarket-ru---610-g.html;1
Белки: 3;/imgs/products_w/3509/kefir-bio-iz-celnogo-moloka-500-ml--mdzh-3-2--do-4-6---ryabinki--1.1612252694.jpg;шт;Йогурты и кисломолочные;3509;270;270;"Кефир ""BIO"" из цельного молока 3,2% - 4,6% Эко-Ферма Рябинки - 500 мл";kefir-bio-iz-celnogo-moloka---500-ml-mdzh-3-2--do-4-6---ryabinki-.html;1
Белки: ;/imgs/products_w/5562/spichki-dlya-piknika---30-sht-1.jpg;шт;Дача и пикник;5562;;95.8;Спички для пикника ~ 30 шт;spichki-dlya-piknika---30-sht.html;1
Белки: 12.3;/imgs/products_w/192/makaronnye-izdeliya-penne-iz-polby--biogourmet---500-g--1.jpg;шт;Макаронные изделия ;192;;575.4;Макаронные изделия Пенне из полбы, BioGourmet - 500 г;makaronnye-izdeliya-penne-iz-polby--biogourmet---500-g.html;1
Белки: 0.8;/imgs/products_w/6337/pyure-tykva-i-sladkiy-kartofel-s-5-mesyacev--gerber---125-g-1.jpg;шт;Детское питание;6337;;165.7;Пюре Тыква и сладкий картофель с 5 месяцев, Gerber ~ 125 г;pyure-tykva-i-sladkiy-kartofel-s-5-mesyacev--gerber---125-g.html;1
Белки: 7.5;/imgs/products_w/3526/flaychipsy-zernovye-s-paprikoy-i-provanskimi-travami---40-g--1.jpg;шт;Чипсы и снеки;3526;;95.8;Флайчипсы зерновые с паприкой и прованскими травами - 40 г;flaychipsy-zernovye-s-paprikoy-i-provanskimi-travami---40-g.html;1
Белки: ;/imgs/products_w/10950/kofe-costadoro-decaffeinato--bez-kofeina--molotyy---250-g-1.jpeg;шт;Кофе и цикорий;10950;;595.7;Кофе Costadoro Decaffeinato (без кофеина) молотый - 250 г;kofe-costadoro-decaffeinato--bez-kofeina--molotyy---250-g.html;1
Белки: 0;/imgs/products_w/717/limonad-limon--0-5l--r-r-1.jpg;шт;Газировка и лимонады;717;;95.4;Натуральный Лимонад Лимон - 500 мл;limonad-limon---500-ml-r-r.html;1
Белки: 0,9;/imgs/products_w/9955/auga-sup-holodnyy-tomatnyy-gaspacho--polimernyy-paket-doy-pak---400-g-1.1617886233.jpeg;шт;Салаты и готовые блюда;9955;;370.5;"AUGA Суп холодный томатный Гаспачо, полимерный пакет ""дой-пак"" - 400 г";auga-sup-holodnyy-tomatnyy-gaspacho--polimernyy-paket-doy-pak---400-g.html;1
Белки: 20;/imgs/products_w/4072/fistashki-v-shafrane---80-g-1.1608731517.jpg;шт;Семена и орехи;4072;;383.8;Фисташки в шафране ~ 80 г;fistashki-v-shafrane---80-g.html;1
Белки: ;/imgs/products_w/9967/simon-levelt-chay-zelenyy--sencha-finest-organic-premium---90-g-1.jpg;шт;Чай;9967;;862.5;"Simon Levelt Чай зелёный  ""Sencha Finest"" ORGANIC Premium - 90 г";simon-levelt-chay-zelenyy--sencha-finest-organic-premium---90-g.html;1
Белки: ;/imgs/products_w/13563/sok-apelsinovyy-tm-vifresh-0-75l-steklo-1.JPG;шт;Соки и нектары;13563;;176.5;Сок Апельсиновый, Vifresh - 750 мл;sok-apelsinovyy-tm-vifresh-0-75l-steklo.html;1
Белки: 0;/imgs/products_w/8714/maslo-kedrovoe-nerafinirovannoe-altaria---250-ml--1.jpg;шт;Масло и уксус;8714;;995.9;Масло кедровое нерафинированное, ALTARIA - 250 мл;maslo-kedrovoe-nerafinirovannoe--altaria---250-ml.html;1
Белки: ;/imgs/products/11797/hachapuri-po-adzharskiy---300-gr-1.jpeg;шт;Ресторан Ecomarket;11797;;365.2;Хачапури по Аджарски - 300 гр;hachapuri-po-adzharski---300-gr.html;1
Белки: ;/imgs/products_w/5401/morkovnyy-tort---200-g-1.jpg;шт;Торты и пирожные;5401;;325.8;Морковный торт Ecomarket.ru - 200 г;morkovnyy-tort-ecomarket-ru---200-g.html;1
Белки: ;/imgs/products_w/9505/bio-klassichsekiy-brecel-2-sht--40-g-huober-brezel-1.jpg;шт;Печенье, вафли и крекеры;9505;;85.7;Брецель класический БИО Huober Brezel 2 шт - 40 г;bio-klassichsekiy-brecel-2-sht--40-g-huober-brezel.html;1
Белки: 0.3 г;/imgs/products_w/3372/ananas-narezka-palochkami---250-g-1.1611690953.jpg;шт;Нарезки Фрукты и Овощи | Снеки, перекусы vegan;3372;;295.85;Ананас нарезка палочками - 300 г;ananas-narezka-palochkami---300-g.html;1
Белки: 12,3;/imgs/products_w/12865/zefir-mango---marakuyya-120-gr--1.JPG;шт;Мармелад и пастила;12865;;324.5;Зефир манго - маракуйя 120 гр.;zefir-mango---marakuyya-120-gr-.html;1
Белки: 36 г.;/imgs/products_w/7773/lnyanaya-muka---500-g--1.jpg;шт;Мука, соль, сахар, сода;7773;;155.8;Льняная мука ~ 500 г;lnyanaya-muka---500-g-.html;1
Белки: ;/imgs/products_w/5470/fartuk---1-sht--1.jpg;шт;Для кухни;5470;;595;Фартук ~ 1 шт.;fartuk---1-sht-.html;1
Белки: ;/imgs/products_w/12898/prezervativy-sagami-xtreme-0-04--15-sht-up---1.jpg;шт;Предметы личной гигиены;12898;;1027.5;Презервативы Sagami Xtreme 0.04 - 15 шт, Япония;prezervativy-sagami-xtreme-0-04--15-sht-up--.html;1
Белки: 15;/imgs/products_w/8587/tvorog-rassypchatyy-domashniy-5----350-g-1.1612252486.jpg;шт;Масло, творог, сметана;8587;;201.12;Творог Домашний рассыпчатый 5% Ecomarket.ru - 350 г;tvorog-rassypchatyy-domashniy-5--ecomarket-ru---350-g.html;1
Белки: 14;/imgs/products_w/10123/makaronnye-izdeliya-kuchcholi--sgambaro---500-g-1.1619985542.jpg;шт;Макаронные изделия ;10123;;285.7;Макаронные изделия Куччоли, Sgambaro - 500 г;makaronnye-izdeliya-kuchcholi--sgambaro---500-g.html;1
Белки: ;/imgs/products_w/13222/arahis-zharenyy-v-solenoy-karameli-sattva-foods--150-g--1.JPG;шт;Семена и орехи;13222;;121.9;Арахис жареный в соленой карамели, Sattva Foods - 150 г;arahis-zharenyy-v-solenoy-karameli-sattva-foods--150-g-.html;1
Белки: 3;/imgs/products_w/699/bifido-kefir-bio-500-ml--mdzh-1---ryabinki--1.1612350254.jpg;шт;Йогурты и кисломолочные;699;;270;"Кефир ""BIO"" обогащенный бифидобактериями 1%, Эко-Ферма Рябинки - 500 мл";bifido-kefir-bio---500-ml-mdzh-1---ryabinki-.html;1
Белки: ;/imgs/products_w/2758/spichki-kaminnye-1.jpg;шт;Дача и пикник;2758;;109.9;Спички каминные 205 мм, 40 штук;spichki-kaminnye.html;1
Белки: ;/imgs/products_w/10951/kofe-costadoro-decaffeinato--bez-kofeina--zernovoy---250-g-1.jpeg;шт;Кофе и цикорий;10951;;595.7;Кофе Costadoro Decaffeinato (без кофеина) зерновой - 250 г;kofe-costadoro-decaffeinato--bez-kofeina--zernovoy---250-g.html;1
Белки: 0.4;/imgs/products_w/6344/pyure-yabloko-i-malina-s-5-mesyacev--gerber---125-g-1.jpg;шт;Детское питание;6344;;160.64;Пюре Яблоко и малина с 5 месяцев, Gerber ~ 125 г;pyure-yabloko-i-malina-s-5-mesyacev--gerber---125-g.html;1
Белки: ;/imgs/products_w/13001/primavera-layf-mini-aromakamen-1.JPG;шт;Для бани и сауны ;13001;;756.9;Аромакамень мини Primavera Life, Германия;primavera-layf-mini-aromakamen.html;1
Белки: 0;/imgs/products_w/718/limonad-apelsin--0-5l--r-r-1.jpg;шт;Газировка и лимонады;718;;115.4;Натуральный Лимонад Апельсин - 500 мл;naturalnyy-limonad-apelsin---500-ml.html;1
Белки: ;/imgs/products_w/9193/essentuki--4---0-45-l-1.jpg;шт;Вода;9193;;59.8;Ессентуки №4 - 0,45 л;essentuki--4---0-45-l.html;1
Белки: ;/imgs/products_w/9968/simon-levelt-chay-chernyy-ceylon-original-organic-premium---90-g-1.jpg;шт;Чай;9968;;862.5;"Simon Levelt Чай чёрный ""Ceylon Original"" ORGANIC Premium - 90 г";simon-levelt-chay-chernyy-ceylon-original-organic-premium---90-g.html;1
Белки: ;/imgs/products/11799/hachapuri-po-imeretinski---350-gr-1.jpeg;шт;Ресторан Ecomarket;11799;;345.2;Хачапури по Имеретински - 350 гр;hachapuri-po-imeretinski---350-gr.html;1
Белки: ;/imgs/products/11798/hachapuri-po-megrelski---400-gr-1.jpeg;шт;Ресторан Ecomarket;11798;;395.7;Хачапури по Мегрельски - 400 гр;hachapuri-po-megrelski---400-gr.html;1
Белки: 5,20;/imgs/products_w/3884/chizkeyk-nyu-york-ecomarket-ru---130-g-1.jpg;шт;Торты и пирожные;3884;;225.8;Чизкейк Нью-Йорк Ecomarket.ru ~ 130 г;chizkeyk-nyu-york-ecomarket-ru---130-g.html;1
Белки: ;/imgs/products_w/5713/chizkeyk-klubnichnyy---135-g-1.jpg;шт;Торты и пирожные;5713;;225.8;Чизкейк Клубничный Ecomarket.ru ~ 130 г;chizkeyk-klubnichnyy-ecomarket-ru---130-g.html;1
Белки: ;/imgs/products_w/3885/tort-napoleon-ecomarket-ru---160-g-1.jpg;шт;Торты и пирожные;3885;;285.8;Торт Наполеон Ecomarket.ru - 160 г;tort-napoleon-ecomarket-ru---160-g.html;1
Белки: ;/imgs/products_w/5378/tort-ptiche-moloko---200-g-1.jpg;шт;Торты и пирожные;5378;;330.8;Торт Птичье молоко Ecomarket.ru ~ 200 г;tort-ptiche-moloko-ecomarket-ru---200-g.html;1
Белки: ;/imgs/products_w/12059/kutab-s-zelenyu---300-gr-1.jpg;шт;Ресторан Ecomarket;12059;;225;Кутаб с зеленью - 300 гр;kutab-s-zelenyu---300-gr.html;1
Белки: ;/imgs/products_w/11293/soba-s-krevetkami-ecomarket-ru---300-g-1.JPG;шт;Салаты и готовые блюда;11293;;395.8;Соба с креветками Ecomarket.ru - 300 г;soba-s-krevetkami-ecomarket-ru---300-g.html;1
Белки: ;/imgs/products_w/9530/pprp-file-foreli-h-k--slaysy--ohl---200-g-sht---1.jpg;шт;Рыба и морепродукты;9530;;495.9;Филе форели х/к, слайсы охл. - 200 г;pprp-file-foreli-h-k--slaysy--ohl---200-g-sht--.html;1
Белки: 13,8;/imgs/products_w/12866/zefir-s-chernoy-smorodinoy-i-bazilikom-100-gr--1.JPG;шт;Мармелад и пастила;12866;;324.5;Зефир с черной смородиной и базилик - 100 г;zefir-s-chernoy-smorodinoy-i-bazilikom-100-gr-.html;1
Белки: ;/imgs/products_w/10572/ryazhenka-organicheskaya-3-6--do-4-2--0-5l-1.jpg;шт;Йогурты и кисломолочные;10572;;95.5;Ряженка органическая 3,6% до 4,2% Ecomarket.ru - 500 мл;ryazhenka-organicheskaya-3-6--do-4-2--0-5l.html;1
Белки: ;/imgs/products_w/5471/fartuk-s-risunkom---1-sht--1.1620899139.jpg;шт;Для кухни;5471;;695;Фартук с рисунком ~ 1 шт.;fartuk-s-risunkom---1-sht-.html;1
Белки: 30 г.;/imgs/products_w/7777/amarantovaya-muka---500-g--1.jpg;шт;Мука, соль, сахар, сода;7777;;215.8;Амарантовая мука ~ 500 г;amarantovaya-muka---500-g-.html;1
Белки: ;/imgs/products_w/12902/prezervativy-sagami-xtreme-ultrasafe--10-sht-up---1.jpg;шт;Предметы личной гигиены;12902;;938.46;Презервативы Sagami Xtreme Ultrasafe - 10 шт, Япония;prezervativy-sagami-xtreme-ultrasafe--10-sht-up--.html;1
Белки: 0.3;/imgs/products_w/3189/sok-eos-bio-multifruktovyy-pryamogo-otzhima---700-ml--1.jpg;шт;Соки и нектары;3189;;625.7;Сок мультифруктовый прямого отжима, EOS BIO - 700 мл;sok-multifruktovyy-pryamogo-otzhima--eos-bio---700-ml.html;1
Белки: 5,6;/imgs/products_w/10883/kartofelnye-chipsy-oikia-snacks-s-pryanostyami---250-g--1.jpg;шт;Чипсы и снеки;10883;;374.8;Картофельные чипсы Oikia Snacks с пряностями - 250 г;kartofelnye-chipsy-oikia-snacks-s-pryanostyami---250-g-.html;1
Белки: 4.3;/imgs/products_w/8331/konfety-yabloko-v-shokolade-skriveru---100-g-1.jpg;шт;Сухофрукты в шоколаде ;8331;;240.25;Конфеты Яблоко в шоколаде Skriveru ~ 100 г;konfety-yabloko-v-shokolade-skriveru---100-g.html;1
Белки: ;/imgs/products_w/5547/ochistitel-gelevyy-s-aloe-vera-forester---500-ml-1.jpg;шт;Дача и пикник;5547;;245.8;Очиститель гелевый с Алое Вера Forester ~ 500 мл;ochistitel-gelevyy-s-aloe-vera-forester---500-ml.html;1
Белки: 12;/imgs/products_w/1222/sosiski-lionskie-gorchichnaya-polyana-ecomarket-ru-1.jpg;кг;Мясные деликатесы;1222;;575.4;Сосиски Лионские Халяль Ecomarket.ru ~ 250 г;sosiski-lionskie-gorchichnaya-polyana-ecomarket-ru.html;0.25
Белки: 0.3;/imgs/products_w/6345/pyure-yabloko-i-svekla-s-5-mesyacev--gerber---125-g-1.jpg;шт;Детское питание;6345;;145.1;Пюре Яблоко и свекла с 5 месяцев, Gerber ~ 125 г;pyure-yabloko-i-svekla-s-5-mesyacev--gerber---125-g.html;1
Белки: ;/imgs/products_w/7375/tvorog-domashniy-iz-toplenogo-moloka-9----300-g-1.1611831445.jpg;шт;Масло, творог, сметана;7375;;295.9;Творог домашний из топленого молока 9% Ecomarket.ru - 300 г;tvorog-domashniy-iz-toplenogo-moloka-9--ecomarket-ru---300-g.html;1
Белки: ;/imgs/products_w/7633/tekstovydelitel-stabilio-shine-4-cveta---4-sht--1.jpg;шт;Товары для творчества ;7633;;465.8;Текстовыделитель Stabilio Shine 4 цвета ~ 4 шт.;tekstovydelitel-stabilio-shine-4-cveta---4-sht-.html;1
Белки: 13;/imgs/products_w/9692/makaronnye-izdeliya-spagetti---5-grano-integrale-bio--sgambaro---500-g-1.jpg;шт;Макаронные изделия ;9692;;282.8;Макаронные изделия Спагетти № 5 Grano Integrale BIO, Sgambaro - 500 г;makaronnye-izdeliya-spagetti---5-grano-integrale-bio--sgambaro---500-g.html;1
Белки: ;/imgs/products_w/9969/simon-levelt-chay-chernyy-darjeeling-finest-organic-premium---90-g-1.jpg;шт;Чай;9969;;948.5;"Simon Levelt Чай чёрный ""Darjeeling Finest"" ORGANIC Premium - 90 г";simon-levelt-chay-chernyy-darjeeling-finest-organic-premium---90-g.html;1
Белки: ;/imgs/products_w/2299/morkov-i-selderey-palochki---250-g-1.1611690643.jpg;шт;Нарезки Фрукты и Овощи | Снеки, перекусы vegan;2299;;185.7;Морковь и сельдерей палочки ~ 250 г;morkov-i-selderey-palochki---250-g.html;1
Белки: ;/imgs/products_w/13564/gazirovannyy-sok-belogo-vinograda-premium-halyal-1.JPG;шт;Газировка и лимонады;13564;;489.5;Газированный сок Белого Винограда - 750 мл;gazirovannyy-sok-belogo-vinograda-premium-halyal.html;1
Белки: ;/imgs/products_w/767/mini-brecel-iz-polby-biogourmet-1.jpg;шт;Печенье, вафли и крекеры;767;467.8;467.8;Мини-брецель из полбы BioGourmet - 125 г;mini-brecel-iz-polby-biogourmet---125-g.html;1
Белки: 0.4;/imgs/products_w/6342/pyure-yabloko--abrikos-i-persik-s-5-mesyacev--gerber---125-g-1.jpg;шт;Детское питание;6342;176.19;176.19;Пюре Яблоко, абрикос и персик с 5 месяцев, Gerber ~ 125 г;pyure-yabloko--abrikos-i-persik-s-5-mesyacev--gerber---125-g.html;1
Белки: 0.5;/imgs/products_w/6343/pyure-grusha-i-banan-s-6-mesyacev--gerber---125-g-1.jpg;шт;Детское питание;6343;145.1;145.1;Пюре Груша и банан с 6 месяцев, Gerber - 125 г;pyure-grusha-i-banan-s-6-mesyacev--gerber---125-g.html;1
Белки: 11.5;/imgs/products_w/8675/pyure-cyplenok---gerber---80-g-1.jpg;шт;Детское питание;8675;;158.92;Пюре Цыпленок , Gerber ~ 80 г;pyure-cyplenok---gerber---80-g.html;1
Белки: 12.6;/imgs/products_w/8676/pyure-govyadina---gerber---80-g-1.jpg;шт;Детское питание;8676;;180.13;Пюре Говядина , Gerber ~ 80 г;pyure-govyadina---gerber---80-g.html;1
Белки: 11.5;/imgs/products_w/8679/pyure--telyatina--gerber---80-g-1.jpg;шт;Детское питание;8679;;186.82;Пюре  Телятина, Gerber ~ 80 г;pyure--telyatina--gerber---80-g.html;1
Белки: 19.1;/imgs/products_w/4619/molochnyy-shokolad-s-fundukom-i-steviey--o12---50-g-1.jpg;шт;Шоколад и батончики;4619;;164.6;Молочный шоколад с фундуком и стевией, О12 ~ 50 г;molochnyy-shokolad-s-fundukom-i-steviey--o12---50-g.html;1
Белки: 16;/imgs/products_w/531/krupa-ovsyanaya-bio-vila-natura---500-g--1.jpg;шт;Крупы, бобовые и смеси;531;;197.5;Крупа овсяная BIO, Vila Natura - 500 г;krupa-ovsyanaya-bio--vila-natura---500-g.html;1
Белки: ;/imgs/products_w/12824/tamburin-1.jpg;шт;Игрушки;12824;;1756.96;Тамбурин;tamburin.html;1
Белки: ;/imgs/products_w/12060/kutab-s-suluguni-i-shpinatom---300-gr-1.jpg;шт;Ресторан Ecomarket;12060;;295.4;Кутаб с сулугуни и щавелем - 300 гр;kutab-s-suluguni-i-schavelem---300-gr.html;1
Белки: ;/imgs/products_w/11294/udon-s-govyadinoy-ecomarket-ru---300-g-1.JPG;шт;Салаты и готовые блюда;11294;;375.8;Удон с говядиной Ecomarket.ru - 300 г;udon-s-govyadinoy-ecomarket-ru---300-g.html;1
Белки: 15;/imgs/products_w/8224/sardelki-indeyki---300-gr-1.jpg;кг;Мясные деликатесы;8224;;345.8;Сардельки индейки ~ 300 г;sardelki-prestizh-nat-ob.html;0.3
Белки: ;/imgs/products_w/13108/kalach-s-grechishnym-medom-400-g-1.JPG;шт;Печенье, вафли и крекеры;13108;;179;КАЛАЧ С ГРЕЧИШНЫМ МЕДОМ 400 Г;kalach-s-grechishnym-medom-400-g.html;1
Белки: ;/imgs/products_w/7989/rukavica-bannaya-temnaya-bannye-shtuchki--sherst-100---1.jpg;шт;Для бани и сауны ;7989;;212.12;Рукавица банная темная Банные штучки, шерсть 100 %;rukavica-bannaya-temnaya-bannye-shtuchki--sherst-100--.html;1
Белки: 12,6;/imgs/products_w/12868/zefir-kokos-s-solenoy-karamelyu-120-gr--1.JPG;шт;Мармелад и пастила;12868;;321.5;Зефир кокос с соленой карамелью 120 гр.;zefir-kokos-s-solenoy-karamelyu-120-gr-.html;1
Белки: 2,8;/imgs/products_w/9552/domashnyaya-ryazhenka-3-2--ecomarket-ru---250-gr-1.jpg;шт;Йогурты и кисломолочные;9552;;159.6;Домашняя ряженка 3,2% Ecomarket.ru - 250 г;domashnyaya-ryazhenka-3-2--ecomarket-ru---250-g.html;1
Белки: 0.7;/imgs/products_w/1105/dynya-uzbekskaya-torpeda---3-kg-1.jpg;кг;Фрукты;1105;;395.7;Дыня Узбекская Торпеда ~ 3 кг;dynya-uzbekskaya-torpeda---3-kg.html;3
Белки: 13;/imgs/products_w/7774/ovsyanaya-muka---500-g--1.jpg;шт;Мука, соль, сахар, сода;7774;;129.65;Овсяная мука Fit Feel~ 500 г;ovsyanaya-muka-fit-feel--500-g-.html;1
Белки: ;/imgs/products_w/12903/prezervativy-sagami-xtreme-mint--10-sht-up---1.jpg;шт;Предметы личной гигиены;12903;;938.46;Презервативы Sagami Xtreme Mint - 10 шт, Япония;prezervativy-sagami-xtreme-mint--10-sht-up--.html;1
Белки: 3.27;/imgs/products_w/3444/sous-teriyaki--dlya-glazirovki----200-ml-pearl-river-bridge-1.jpg;шт;Соусы, кетчупы ;3444;;215.6;Соус Терияки (для глазировки) ~ 200 мл PEARL RIVER BRIDGE;sous-teriyaki--dlya-glazirovki----200-ml-pearl-river-bridge.html;1
Белки: 0.1;/imgs/products_w/3190/grushevyy-sok-pryamogo-otzhima-eos-bio---700-ml--1.jpg;шт;Соки и нектары;3190;;495.8;Грушевый сок прямого отжима, Eos Bio - 700 мл;grushevyy-sok-pryamogo-otzhima--eos-bio---700-ml.html;1
Белки: 0.7;/imgs/products_w/4734/fruktovye-chipsy-kivi---30-g-1.jpg;шт;;4734;;145;Фруктовые чипсы Киви ~ 30 г;fruktovye-chipsy-kivi---30-g.html;1
Белки: 5,6;/imgs/products_w/10884/kartofelnye-chipsy-oikia-snacks-s-paprikoy---250-g--1.jpg;шт;Чипсы и снеки;10884;;374.8;Картофельные чипсы Oikia Snacks с паприкой - 250 г;kartofelnye-chipsy-oikia-snacks-s-paprikoy---250-g-.html;1
Белки: 3.2 г;/imgs/products_w/8332/konfety-chernosliv-v-shokolade-skriveru---100-g-1.jpg;шт;Сухофрукты в шоколаде ;8332;;240.25;Конфеты Чернослив в шоколаде Skriveru ~ 100 г;konfety-chernosliv-v-shokolade-skriveru---100-g.html;1
Белки: 3.46;/imgs/products_w/8850/tort--yogurtovyy--1.jpg;шт;Торты и пирожные;8850;;315.8;Торт Йогуртовый Ecomarket.ru - 200 г;tort-yogurtovyy-ecomarket-ru---200-g.html;1
Белки: 1.7;/imgs/products_w/163/kokosovoe-moloko-biogourmet-1.jpg;шт;Напитки vegan;163;782.4;782.4;Кокосовый напиток BIO, BioGourmet - 400 мл;kokosovoe-moloko-bio--biogourmet---400-ml.html;1
Белки: 8,62 г.;/imgs/products_w/7855/bulochki-dlya-burgera--2-sht---1.jpg;шт;Хлеб, хлебцы и сухари;7855;;95.8;Булочки для бургера Ecomarket.ru 2 шт - 180 г;bulochki-dlya-burgera-ecomarket-ru-2-sht---180-g.html;1
Белки: 14;/imgs/products_w/4559/tvorog-iz-kozego-moloka-18-0-24-0---ecomarket-ru---200-g-1.jpeg;шт;Масло, творог, сметана;4559;;198.5;Творог из козьего молока 18,0-24,0 % Ecomarket.ru ~ 200 г;tvorog-iz-kozego-moloka-18-0-24-0---ecomarket-ru---200-g.html;1
Белки: ;/imgs/products_w/7639/nabor-tekstovydeliteley-maped-colorpeps---6-cv--1.jpg;шт;Товары для творчества ;7639;;345.8;Набор текстовыделителей Maped Color'peps ~ 6 цв.;nabor-tekstovydeliteley-maped-colorpeps---6-cv-.html;1
Белки: 14;/imgs/products_w/9693/makaronnye-izdeliya-filini--35-filini---35-kamut-bio--sgambaro----250-g-1.jpg;шт;Макаронные изделия ;9693;;426.6;Макаронные.изделия Филини №35-Filini № 35 Kamut BIO, Sgambaro -  250 г;makaronnye-izdeliya-filini--35-filini---35-kamut-bio--sgambaro----250-g.html;1
Белки: ;/imgs/products_w/9970/simon-levelt-chay-chernyy-earl-grey-original-organic-premium---90-g-1.jpeg;шт;Чай;9970;;862.5;"Simon Levelt Чай чёрный ""Earl Grey Original"" ORGANIC Premium - 90 г";simon-levelt-chay-chernyy-earl-grey-original-organic-premium---90-g.html;1
Белки: 1,5 г.;/imgs/products_w/244/tarhun---25-g-1.jpg;кг;Зелень и салаты ;244;;68.99;Тархун ~ 25 г;tarhun---25-g.html;0.025
